,time(days),elev(ft),head(ft),storage_initial(acre-ft),Q(cfs),V(ft/s),dVol(acre-ft),storage_final(acre-ft)
106,4.458333333333333,2188.5366507610006,49.5366507610006,2397.5655532700284,363.87488703157663,51.4777661671826,30.072305086855167,2367.4932481831734
107,4.5,2188.1070464026166,49.10704640261656,2367.4932481831734,362.2936069387985,51.254060795468426,29.941620780043777,2337.5516274031297
108,4.541666666666667,2187.719395342539,48.719395342538974,2337.5516274031297,360.8608006943685,51.05136017654045,29.82320703936397,2307.728420363766
109,4.583333333333333,2187.3466052545473,48.346605254547285,2307.728420363766,359.4775358002276,50.85566822497777,29.708887625205193,2278.019532738561
110,4.625,2186.9717076105508,47.971707610550766,2278.019532738561,358.0810617625858,50.65810756187538,29.593476546280716,2248.42605619228
111,4.666666666666667,2186.5489436598896,47.548943659889574,2248.42605619228,356.4997258302876,50.43439429048508,29.4627876246329,2218.9632685676474
112,4.708333333333333,2186.1280466938233,47.12804669382331,2218.9632685676474,354.9183743407483,50.21067881819538,29.33209741726266,2189.631171150385
113,4.75,2185.7090167307197,46.70901673071967,2189.631171150385,353.33700715456234,49.98696112528443,29.20140591264888,2160.429765237736
114,4.791666666666667,2185.2918537891105,46.29185378911052,2160.429765237736,351.7556241304386,49.76324119176363,29.070713099114606,2131.3590521386213
115,4.833333333333333,2184.8765578876946,45.87655788769462,2131.3590521386213,350.17422512516896,49.539518997373165,28.940018964824457,2102.419033173797
116,4.875,2184.46312904534,45.46312904533988,2102.419033173797,348.59280999359265,49.315794521577,28.809323497781673,2073.609709676015
117,4.916666666666667,2184.051567281086,45.051567281086136,2073.609709676015,347.01137858856254,49.09206774355806,28.678626685825336,2044.9310829901897
118,4.958333333333333,2183.6418726141455,44.64187261414554,2044.9310829901897,345.4299307609015,48.868338642212116,28.547928516626758,2016.3831544735629
119,5.0,2183.234045063908,44.23404506390807,2016.3831544735629,343.84846635937674,48.64460719614409,28.417228977687355,1987.9659254958756
120,5.041666666666667,2182.828084649941,43.82808464994105,1987.9659254958756,342.26698523065033,48.4208733836611,28.28652805633458,1959.679397439541
121,5.083333333333333,2182.4239913919932,43.42399139199324,1959.679397439541,340.68548721924657,48.19713718276785,28.155825739719194,1931.5235716998218
122,5.125,2182.0217653099976,43.02176530999759,1931.5235716998218,339.1039721675126,47.973398571161006,28.025122014812037,1903.4984496850097
123,5.166666666666667,2181.6214064240717,42.621406424071665,1903.4984496850097,337.5224399155692,47.74965752622229,27.89441686839995,1875.6040328166098
124,5.208333333333333,2181.222914754523,42.22291475452312,1875.6040328166098,335.94089030128015,47.52591402501413,27.763710287083253,1847.8403225295265
125,5.25,2180.7973387088255,41.797338708825464,1847.8403225295265,334.24358354553294,47.28579423824041,27.623436999742097,1820.2168855297843
126,5.291666666666667,2180.336948092163,41.33694809216286,1820.2168855297843,332.3976680879201,47.02465062081035,27.470882001350418,1792.746003528434
127,5.333333333333333,2179.8963714789775,40.89637147897747,1792.746003528434,330.6215458450448,46.77338072348673,27.324095037306204,1765.4219084911276
128,5.375,2179.506027264159,40.506027264159,1765.4219084911276,329.039918518465,46.54962622823838,27.193382033486056,1738.2285264576415
129,5.416666666666667,2179.1175503779664,40.11755037796638,1738.2285264576415,327.45827291949473,46.325869147975574,27.062667519550974,1711.1658589380904
130,5.458333333333333,2178.6860976489684,39.68609764896837,1711.1658589380904,325.69265307810707,46.07608503652848,26.916748522582637,1684.2491104155079
131,5.5,2178.2374851735917,39.23748517359172,1684.2491104155079,323.8466030330711,45.814922378872936,26.764182401263287,1657.4849280142446
132,5.541666666666667,2177.8212132573462,38.821213257346244,1657.4849280142446,322.12417228730015,45.571248274585905,26.621832751084465,1630.8630952631602
133,5.583333333333333,2177.4409013609024,38.440901360902444,1630.8630952631602,320.5424446733443,45.3474795915761,26.49111145905131,1604.3719838041088
134,5.625,2177.062456911487,38.06245691148706,1604.3719838041088,318.96069780167795,45.123708184157586,26.360388575471823,1578.011595228637
135,5.666666666666667,2176.633526587144,37.63352658714393,1578.011595228637,317.1584029514258,44.86873562031163,26.2114385859977,1551.8001566426392
136,5.708333333333333,2176.196669277377,37.19666927737717,1551.8001566426392,315.3122113030618,44.6075529298831,26.058860761923825,1525.7412958807154
137,5.75,2175.7963042268675,36.796304226867505,1525.7412958807154,313.61069437517807,44.366837525592224,25.91823952646789,1499.8230563542475
138,5.791666666666667,2175.4260436622035,36.42604366220348,1499.8230563542475,312.02886080602497,44.1430538529883,25.78750947780676,1474.0355468764408
139,5.833333333333333,2175.0576506696634,36.05765066966342,1474.0355468764408,310.4470069098388,43.919267304697456,25.656777749225526,1448.3787691272153
140,5.875,2174.6396461521203,35.63964615212035,1448.3787691272153,308.642306173772,43.66395437763379,25.50762892621053,1422.8711402010047
141,5.916666666666667,2174.2145190033502,35.21451900335023,1422.8711402010047,306.7959653702823,43.40275058607145,25.355038775266607,1397.516101425738
142,5.958333333333333,2173.791935023762,34.79193502376211,1397.516101425738,304.94959113019377,43.14154206419799,25.202445860967373,1372.3136555647707
143,6.0,2173.371894259413,34.371894259412784,1372.3136555647707,303.10318304553454,42.88032875429723,25.049850149596146,1347.2638054151746
144,6.041666666666667,2172.95439675692,33.95439675691978,1347.2638054151746,301.2567407008071,42.61911059758829,24.897251606814287,1322.3665538083603
145,6.083333333333333,2172.5394425634727,33.539442563472676,1322.3665538083603,299.41026367280637,42.35788753419989,24.744650197646173,1297.621903610714
146,6.125,2172.1270317268454,33.127031726845416,1297.621903610714,297.56375153043524,42.096659503144274,24.59204588646394,1273.0298577242502
147,6.166666666666667,2171.7575693960607,32.75756939606072,1273.0298577242502,295.8997501657619,41.861251465367005,24.454525110815965,1248.5753326134343
